has_collection,budget_processed,log_budget,genres_reform,num_genres,genre_rank,log_num_genres,log_genre_rank,has_homepage,in_english,production_companies_reform,topStudio,log_num_studios,log_numTopStudios,log_overview_len,log_day_of_week,log_year,log_month,log_season,has_poster_path,eng,num_production_countries,usa_produced,topLeadDirector,numTopDirectors,topLeadExecProd,numTopExecProd,topLeadProducer,numTopProducers,topLeadComposer,numTopComposers,topLeadDirectorPhoto,numTopDirectorsPhoto,topLeadEditor,numTopEditors,log_num_crew,log_num_male_crew,log_num_female_crew,runtime_processed,log_runtime,log_title_len,log_num_cast,topLeadActor,log_numTopActors,log_revenue
Not in Collection,12000000,16.300417291085605,"['Adventure', 'Comedy']",2,19,1.0986122886681098,2.995732273553991,0,1,['Warner Bros.'],0,0.6931471805599453,0.0,5.937536205082426,1.3862943611198906,7.633369649679584,2.0794415416798357,1.3862943611198906,1,English is Spoken Language,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1.9459101490553132,1.9459101490553132,1.9459101490553132,160.0,5.081404364984463,2.70805020110221,2.833213344056216,0,0.0,17.047631635898284
Not in Collection,16000000,0.0,"['Adventure', 'Family']",2,19,1.0986122886681098,2.995732273553991,0,1,['Walt Disney Productions'],0,0.6931471805599453,0.0,4.709530201312334,1.0986122886681098,7.591357046698551,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0794415416798357,0.6931471805599453,0.6931471805599453,97.0,4.584967478670572,3.4011973816621555,2.6390573296152584,0,0.0,16.213405921671733
Not in Collection,16000000,0.0,"['Drama', 'Family', 'Romance']",3,4,1.3862943611198906,1.6094379124341003,1,1,['TriStar Pictures'],0,0.6931471805599453,0.0,5.991464547107982,1.791759469228055,7.5953872788539725,0.6931471805599453,0.6931471805599453,1,English is Spoken Language,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.6931471805599453,0.6931471805599453,98.0,4.59511985013459,2.302585092994046,2.302585092994046,0,0.0,16.67854275040142
Not in Collection,20000000,16.811242881518265,['Action'],1,15,0.6931471805599453,2.772588722239781,0,1,"['Columbia Pictures', 'Affirm Films', 'LD Entertainment', 'Patrick Aiello Productions']",1,1.6094379124341003,0.6931471805599453,5.8664680569332965,1.791759469228055,7.6093665379542115,1.0986122886681098,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3.091042453358316,1.9459101490553132,1.9459101490553132,107.0,4.68213122712422,1.791759469228055,3.4339872044851463,0,0.0,17.64566318153949
Not in Collection,16000000,0.0,"['Comedy', 'Drama', 'Romance']",3,9,1.3862943611198906,2.302585092994046,0,1,['Hollywood Pictures'],0,0.6931471805599453,0.0,6.133398042996649,1.791759469228055,7.597897950521784,2.0794415416798357,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,1.0986122886681098,1.0986122886681098,95.0,4.564348191467836,2.3978952727983707,2.302585092994046,0,0.0,17.411402659919723
Not in Collection,16000000,0.0,"['Comedy', 'Drama']",2,9,1.0986122886681098,2.302585092994046,1,0,['Mon Voisin Productions'],0,0.6931471805599453,0.0,6.630683385642372,1.3862943611198906,7.605890001053122,2.1972245773362196,0.0,1,English is Spoken Language,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,0.0,0.0,97.0,4.584967478670572,2.6390573296152584,2.302585092994046,0,0.6931471805599453,13.870887552685641
Belongs in Collection,125000000,18.643824303266577,"['Action', 'Crime', 'Fantasy']",3,15,1.3862943611198906,2.772588722239781,0,1,"['PolyGram Filmed Entertainment', 'Warner Bros.']",1,1.0986122886681098,0.0,5.579729825986222,1.791759469228055,7.599901959208498,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,2,1,0,1,0,1,0,2,1,1,0,1,0,0,4.663439094112067,2.9444389791664403,2.9444389791664403,125.0,4.836281906951478,2.70805020110221,2.6390573296152584,0,1.0986122886681098,19.28865111788086
Not in Collection,16000000,0.0,"['Music', 'Romance']",2,3,1.0986122886681098,1.3862943611198906,1,1,['Speak Productions'],0,0.6931471805599453,0.0,5.973809611869261,1.0986122886681098,7.605392364814935,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.0,0.0,95.0,4.564348191467836,2.995732273553991,1.791759469228055,0,0.0,11.691607071843588
Not in Collection,14000000,16.454567959008102,"['Action', 'Adventure', 'Comedy']",3,15,1.3862943611198906,2.772588722239781,0,1,['New Line Cinema'],1,0.6931471805599453,0.6931471805599453,6.8679744089702925,1.791759469228055,7.602401335665818,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,95.0,4.564348191467836,3.1780538303479458,2.0794415416798357,0,0.0,17.05351945269176
Belongs in Collection,150000000,18.826145858727198,"['Adventure', 'Action', 'Thriller']",3,19,1.3862943611198906,2.995732273553991,1,1,"['Eon Productions', 'Stillking Films', 'Babelsberg Film']",1,1.3862943611198906,1.0986122886681098,6.09807428216624,1.0986122886681098,7.604396348796338,2.4849066497880004,1.3862943611198906,1,English is Spoken Language,5,1,1,1,0,0,1,2,0,0,1,1,1,0,4.844187086458591,2.995732273553991,2.995732273553991,144.0,4.976733742420574,2.6390573296152584,4.3694478524670215,1,1.3862943611198906,20.21084888268541
Not in Collection,4000000,15.201805169084134,['Drama'],1,4,0.6931471805599453,1.6094379124341003,0,1,['Joanna Productions'],0,0.6931471805599453,0.0,5.153291594497779,1.0986122886681098,7.6290038896529575,1.791759469228055,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,2.1972245773362196,2.1972245773362196,105.0,4.663439094112067,2.0794415416798357,2.772588722239781,0,0.0,16.48273883399067
Not in Collection,16000000,0.0,"['Thriller', 'Fantasy', 'Crime', 'Drama']",4,12,1.6094379124341003,2.5649493574615367,0,1,"['Atlas Entertainment', 'Turner Pictures (I)']",0,1.0986122886681098,0.6931471805599453,5.19295685089021,1.791759469228055,7.6004023345004,0.6931471805599453,0.6931471805599453,1,English is Spoken Language,1,1,0,1,0,0,1,1,0,0,1,1,0,0,3.8918202981106265,2.833213344056216,2.833213344056216,124.0,4.8283137373023015,1.9459101490553132,2.3978952727983707,0,0.0,17.043635081460696
Belongs in Collection,5000000,15.424948670398354,"['Horror', 'Thriller']",2,10,1.0986122886681098,2.3978952727983707,0,1,"['Paramount Pictures', 'Sean S. Cunningham Films', 'Horror Inc.']",1,1.3862943611198906,0.6931471805599453,6.102558594613569,1.791759469228055,7.595889917718538,2.0794415416798357,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0794415416798357,1.9459101490553132,1.9459101490553132,100.0,4.61512051684126,3.8918202981106265,2.833213344056216,0,0.0,16.454567959008102
Not in Collection,12000000,16.300417291085605,"['Drama', 'Adventure']",2,4,1.0986122886681098,1.6094379124341003,0,1,"['Paramount Vantage', 'Bona Fide Productions']",0,1.0986122886681098,0.0,5.123963979403259,1.9459101490553132,7.607878073278507,2.302585092994046,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4.248495242049359,2.70805020110221,2.70805020110221,115.0,4.7535901911063645,2.1972245773362196,2.70805020110221,0,0.0,16.686524659549985
Belongs in Collection,1500000,14.220976332738882,['Action'],1,15,0.6931471805599453,2.772588722239781,0,1,['Cannon Films'],0,0.6931471805599453,0.0,5.5254529391317835,1.791759469228055,7.5953872788539725,1.0986122886681098,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5649493574615367,2.0794415416798357,2.0794415416798357,92.0,4.532599493153256,2.3978952727983707,2.302585092994046,0,0.0,16.28412859905434
Not in Collection,12000000,16.300417291085605,"['Crime', 'Comedy']",2,5,1.0986122886681098,1.791759469228055,0,1,"['Company Films', 'Moving Pictures Film and Television']",0,1.0986122886681098,0.0,4.1588830833596715,1.6094379124341003,7.606387389772652,0.6931471805599453,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2.5649493574615367,2.0794415416798357,2.0794415416798357,108.0,4.6913478822291435,2.6390573296152584,2.833213344056216,0,0.0,12.230477411818724
Not in Collection,16000000,0.0,['Drama'],1,4,0.6931471805599453,1.6094379124341003,0,0,"['Office Kitano', 'Xstream Pictures', 'Shanghai Film Group']",0,1.3862943611198906,0.0,4.330733340286331,1.791759469228055,7.607878073278507,2.3978952727983707,1.0986122886681098,1,English is Not Spoken Language,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0.6931471805599453,0.6931471805599453,133.0,4.897839799950911,2.70805020110221,2.0794415416798357,0,0.0,11.945493287169603
Not in Collection,2000000,14.508658238524095,"['Crime', 'Drama']",2,5,1.0986122886681098,1.791759469228055,0,1,['Universal Pictures'],1,0.6931471805599453,0.0,6.695798917058491,0.6931471805599453,7.631916513071252,2.5649493574615367,0.0,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3.5553480614894135,2.4849066497880004,2.4849066497880004,129.0,4.867534450455582,3.091042453358316,4.02535169073515,0,0.0,16.390398593507353
Belongs in Collection,85000000,18.258161826219297,"['Action', 'Crime', 'Drama', 'Thriller']",4,15,1.6094379124341003,2.772588722239781,1,1,['Universal Pictures'],1,0.6931471805599453,0.0,5.267858159063328,1.9459101490553132,7.604396348796338,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,2,1,0,0,0,1,0,1,1,1,0,0,0,1,4.060443010546419,2.833213344056216,2.833213344056216,104.0,4.653960350157523,3.6375861597263857,4.04305126783455,0,0.0,18.88106508710607
Not in Collection,29000000,17.182806422433504,"['Drama', 'Mystery', 'Thriller', 'Fantasy']",4,4,1.6094379124341003,1.6094379124341003,0,1,"['Section Eight', 'Mandalay Pictures', 'VIP 3 Medienfonds', '2929 Productions', 'Rising Star', 'VIP 2 Medienfonds', 'Warner Independent Pictures (WIP)']",0,2.0794415416798357,0.0,5.056245805348308,1.791759469228055,7.603897968521881,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3.044522437723423,2.4849066497880004,2.4849066497880004,103.0,4.6443908991413725,2.3978952727983707,3.1354942159291497,0,0.6931471805599453,16.866025765026475
Not in Collection,16000000,0.0,['Drama'],1,4,0.6931471805599453,1.6094379124341003,1,0,"['Senator Film Produktion', 'Wildwood Enterprises', 'Sound for Film', 'Inca Films S.A.', 'Filmfour', 'BD Cine', 'Tu Vas Voir Productions', 'Sahara Films']",0,2.1972245773362196,0.0,5.5053315359323625,1.791759469228055,7.60339933974067,1.0986122886681098,1.0986122886681098,1,English is Not Spoken Language,8,1,0,0,0,0,0,0,0,1,0,0,0,0,2.4849066497880004,2.1972245773362196,2.1972245773362196,126.0,4.844187086458591,3.1354942159291497,2.6390573296152584,0,0.0,16.63428922148404
Not in Collection,11000000,16.213405921671733,"['Comedy', 'Music']",2,9,1.0986122886681098,2.302585092994046,0,1,"['Imagine Entertainment', 'Universal Pictures']",1,1.0986122886681098,0.6931471805599453,4.770684624465665,1.6094379124341003,7.596392304064196,1.6094379124341003,0.0,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0794415416798357,1.791759469228055,1.791759469228055,85.0,4.454347296253507,2.1972245773362196,2.772588722239781,1,0.6931471805599453,15.927702889447257
Not in Collection,16000000,0.0,"['Crime', 'Documentary']",2,5,1.0986122886681098,1.791759469228055,1,0,[],0,0.0,0.0,6.171700597410915,1.0986122886681098,7.60339933974067,1.3862943611198906,1.3862943611198906,1,English is Not Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0.6931471805599453,0.6931471805599453,90.0,4.51085950651685,2.4849066497880004,1.9459101490553132,0,0.0,9.76388059814971
Not in Collection,445000,13.005831808336863,"['Crime', 'Drama']",2,5,1.0986122886681098,1.791759469228055,0,1,['New World Pictures'],0,0.6931471805599453,0.0,5.111987788356544,1.3862943611198906,7.589335823170617,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5649493574615367,1.3862943611198906,1.3862943611198906,84.0,4.442651256490317,2.995732273553991,2.833213344056216,0,0.0,14.648420115681892
Belongs in Collection,17000000,16.648723960844016,"['Horror', 'Comedy']",2,10,1.0986122886681098,2.3978952727983707,1,1,['Touchstone Pictures'],0,0.6931471805599453,0.0,5.327876168789581,1.6094379124341003,7.60688453121963,2.1972245773362196,0.0,1,English is Spoken Language,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,1.791759469228055,1.791759469228055,106.0,4.672828834461906,2.5649493574615367,2.833213344056216,0,0.0,17.03127105523471
Not in Collection,500000,13.122365377402328,"['Drama', 'Romance', 'Foreign']",3,4,1.3862943611198906,1.6094379124341003,0,0,[],0,0.0,0.0,6.424869023905388,1.791759469228055,7.601402334583733,1.791759469228055,0.6931471805599453,1,English is Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0794415416798357,1.791759469228055,1.791759469228055,157.0,5.062595033026967,3.258096538021482,2.4849066497880004,0,0.0,13.122365377402328
Belongs in Collection,6000000,15.607270193858982,['Comedy'],1,9,0.6931471805599453,2.302585092994046,0,1,"['Orion Pictures', 'Warner Bros.']",0,1.0986122886681098,0.0,5.7745515455444085,1.791759469228055,7.591357046698551,2.0794415416798357,1.3862943611198906,1,English is Spoken Language,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2.302585092994046,1.9459101490553132,1.9459101490553132,98.0,4.59511985013459,2.3978952727983707,4.007333185232471,0,0.0,17.500541240048012
Not in Collection,16000000,0.0,"['Crime', 'Drama', 'Action', 'Thriller']",4,5,1.6094379124341003,1.791759469228055,0,1,"['Warner Bros.', 'Deliverance Productions']",0,1.0986122886681098,0.0,5.556828061699537,1.791759469228055,7.591861714889934,2.5649493574615367,0.0,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.6390573296152584,2.1972245773362196,2.1972245773362196,122.0,4.812184355372417,2.833213344056216,2.772588722239781,0,0.0,17.388139891531882
Not in Collection,1500000,14.220976332738882,"['Horror', 'Thriller']",2,10,1.0986122886681098,2.3978952727983707,1,1,"['Spectacle Entertainment Group', 'Windy Hill Pictures', 'Protagonist Pictures', 'Bow and Arrow Entertainment', 'PalmStar Media']",0,1.791759469228055,0.0,3.58351893845611,1.6094379124341003,7.6093665379542115,2.302585092994046,0.6931471805599453,1,English is Spoken Language,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4.394449154672439,2.833213344056216,2.833213344056216,102.0,4.634728988229636,1.0986122886681098,3.4339872044851463,0,0.0,13.566819685150076
Not in Collection,15000000,16.52356082573315,"['Action', 'Crime', 'Drama', 'Thriller']",4,15,1.6094379124341003,2.772588722239781,0,1,"['United Artists', 'Intermedia Films', 'IM Filmproduktion', 'Cosmic Pictures', 'Metro-Goldwyn-Mayer (MGM)', 'Alphaville Films']",0,1.9459101490553132,0.0,5.0689042022202315,1.9459101490553132,7.602401335665818,2.5649493574615367,0.0,1,English is Spoken Language,3,1,0,0,0,2,0,0,0,0,0,0,0,0,3.1354942159291497,2.70805020110221,2.70805020110221,118.0,4.77912349311153,2.302585092994046,2.8903717578961645,0,0.0,16.038778704856128
Not in Collection,10284523,16.14615079900646,"['Comedy', 'Drama', 'Romance']",3,9,1.3862943611198906,2.302585092994046,0,1,"['Epsilon Motion Pictures', 'Hyde Park Films', 'Shopgirl', 'Touchstone Pictures']",0,1.6094379124341003,0.0,5.929589143389895,1.791759469228055,7.603897968521881,2.3978952727983707,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2.5649493574615367,2.302585092994046,2.302585092994046,104.0,4.653960350157523,2.1972245773362196,2.4849066497880004,0,0.0,16.26549841472407
Not in Collection,43000000,17.57671069691365,"['Drama', 'Horror', 'Mystery', 'Thriller']",4,4,1.6094379124341003,1.6094379124341003,0,1,"['Universal Pictures', 'MFPV Film', 'Double Feature Films', 'ShadowCatcher Entertainment', 'Daniel Bobker Productions', 'Brick Dust Productions LLC']",1,1.9459101490553132,0.0,4.897839799950911,1.791759469228055,7.603897968521881,2.0794415416798357,1.3862943611198906,1,English is Spoken Language,2,1,0,0,0,0,0,0,0,1,0,0,1,1,4.605170185988092,2.772588722239781,2.772588722239781,104.0,4.653960350157523,2.833213344056216,3.044522437723423,0,0.0,18.337025391027108
Belongs in Collection,28000000,17.147715103853763,"['Thriller', 'Science Fiction']",2,12,1.0986122886681098,2.5649493574615367,0,1,['Metro-Goldwyn-Mayer (MGM)'],0,0.6931471805599453,0.0,6.8690144506657065,1.6094379124341003,7.59337419312129,2.5649493574615367,0.0,1,English is Spoken Language,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3.4965075614664802,2.4849066497880004,2.4849066497880004,116.0,4.762173934797756,1.6094379124341003,2.9444389791664403,0,0.0,17.51435662992746
Not in Collection,2000000,14.508658238524095,"['Horror', 'Mystery']",2,10,1.0986122886681098,2.3978952727983707,0,1,"['Elle Driver', 'Tazora Films']",0,1.0986122886681098,0.0,5.802118375377063,1.791759469228055,7.60688453121963,0.6931471805599453,0.6931471805599453,1,English is Spoken Language,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0794415416798357,1.0986122886681098,1.0986122886681098,85.0,4.454347296253507,2.5649493574615367,1.9459101490553132,0,0.0,16.388250489940827
Not in Collection,50000000,17.72753358339242,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']",6,15,1.9459101490553132,2.772588722239781,0,1,"['Paramount Pictures', 'Kennedy/Marshall Company, The']",1,1.0986122886681098,1.0986122886681098,5.521460917862246,1.791759469228055,7.59890045687141,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,1,0,3,0,1,0,0,0,0,2.302585092994046,2.0794415416798357,2.0794415416798357,109.0,4.700480365792417,1.791759469228055,3.091042453358316,0,0.0,18.839536476134583
Not in Collection,8000000,15.894952224644102,['Drama'],1,4,0.6931471805599453,1.6094379124341003,0,1,['Columbia Pictures'],1,0.6931471805599453,0.6931471805599453,5.493061443340548,1.0986122886681098,7.590852123688581,2.5649493574615367,0.0,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5263605246161616,2.302585092994046,2.302585092994046,105.0,4.663439094112067,2.8903717578961645,2.995732273553991,0,0.0,18.48139948839795
Not in Collection,7500000,15.830413711839864,"['Crime', 'Action', 'Comedy', 'Thriller']",4,5,1.6094379124341003,1.791759469228055,0,0,"['New Line Cinema', 'Golden Harvest Company']",1,1.0986122886681098,0.6931471805599453,5.986452005284438,0.6931471805599453,7.59890045687141,0.6931471805599453,0.6931471805599453,1,English is Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.6931471805599453,0.6931471805599453,91.0,4.5217885770490405,2.995732273553991,2.302585092994046,0,0.0,17.293423518540404
Not in Collection,20000000,16.811242881518265,"['Drama', 'History']",2,4,1.0986122886681098,1.6094379124341003,1,1,"['Scion Films', 'LD Entertainment', 'Czech Anglo Productions']",0,1.3862943611198906,0.0,4.955827057601261,1.791759469228055,7.609862200913554,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,3,1,0,0,0,1,0,0,1,1,0,0,0,0,3.091042453358316,1.9459101490553132,1.9459101490553132,126.0,4.844187086458591,3.044522437723423,3.7376696182833684,0,0.0,16.392880612060882
Not in Collection,16000000,0.0,"['Drama', 'Thriller', 'Mystery', 'Romance']",4,4,1.6094379124341003,1.6094379124341003,0,1,"['Canal Plus', 'Regency Enterprises', 'Alcor Films']",0,1.3862943611198906,0.0,6.236369590203704,1.791759469228055,7.597897950521784,1.0986122886681098,1.0986122886681098,1,English is Spoken Language,2,1,0,0,0,0,0,0,1,1,0,1,0,0,3.044522437723423,2.5649493574615367,2.5649493574615367,109.0,4.700480365792417,2.302585092994046,2.6390573296152584,0,0.6931471805599453,18.757738473424897
