belongs_to_collection,has_homepage,in_english,topStudio,usa_produced,lang,topLeadActor,has_tagline,has_keywords,topLeadDirector,topLeadExecProd,topLeadProducer,topLeadComposer,topLeadDirectorPhoto,topLeadEditor,log_budget_processed,log_num_genres,log_genre_rank,log_overview_len,log_num_studios,log_numTopStudios,log_num_production_countries,log_month,log_season,log_year,log_day_of_week,log_week_of_year,log_runtime_processed,log_num_languages,log_title_len,log_num_cast,log_numTopActors,log_num_crew,log_num_male_crew,log_num_female_crew,log_numTopDirectors,log_numTopExecProd,log_numTopProducers,log_numTopComposers,log_numTopDirectorsPhoto,log_numTopEditors,log_year_to_budget_ratio,log_cast_to_budget_ratio,log_topActor_to_budget_ratio
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.588099342704055,1.3862943611198906,2.302585092994046,6.133398042996649,0.6931471805599453,0.0,0.6931471805599453,2.0794415416798357,1.3862943611198906,7.597897950521784,1.791759469228055,3.295836866004329,4.564348191467836,0.6931471805599453,2.3978952727983707,2.302585092994046,0.0,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,8.990827514733997,14.390875265367677,0.0
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,16.588099342704055,1.0986122886681098,2.302585092994046,6.630683385642372,0.6931471805599453,0.0,1.0986122886681098,2.1972245773362196,0.0,7.605890001053122,1.3862943611198906,3.4965075614664802,4.584967478670572,1.0986122886681098,2.6390573296152584,2.302585092994046,0.6931471805599453,1.3862943611198906,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,8.98283247000681,14.390875265367677,16.588099342704055
1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,18.643824303266577,1.3862943611198906,2.772588722239781,5.579729825986222,1.0986122886681098,0.0,1.0986122886681098,1.9459101490553132,1.0986122886681098,7.599901959208498,1.791759469228055,3.258096538021482,4.836281906951478,0.6931471805599453,2.70805020110221,2.6390573296152584,1.0986122886681098,4.663439094112067,2.9444389791664403,2.0794415416798357,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,11.044438937723145,16.078875041805034,17.95067713070663
0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,16.588099342704055,1.0986122886681098,1.3862943611198906,5.973809611869261,0.6931471805599453,0.0,0.6931471805599453,1.9459101490553132,1.0986122886681098,7.605392364814935,1.0986122886681098,3.295836866004329,4.564348191467836,0.6931471805599453,2.995732273553991,1.791759469228055,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98333029151797,14.978661680269907,0.0
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,16.454567959008102,1.3862943611198906,2.772588722239781,6.8679744089702925,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,7.602401335665818,1.791759469228055,2.3978952727983707,4.564348191467836,1.0986122886681098,3.1780538303479458,2.0794415416798357,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.852808917480841,14.508658238524095,0.0
1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,18.826145858727198,1.3862943611198906,2.995732273553991,6.09807428216624,1.3862943611198906,1.0986122886681098,1.791759469228055,2.4849066497880004,1.3862943611198906,7.604396348796338,1.0986122886681098,3.8501476017100584,4.976733742420574,1.0986122886681098,2.6390573296152584,4.3694478524670215,1.3862943611198906,4.844187086458591,2.995732273553991,1.3862943611198906,0.6931471805599453,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,11.222261256782561,14.469437545370804,17.72753358339242
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,15.201805169084134,0.6931471805599453,1.6094379124341003,5.153291594497779,0.6931471805599453,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,7.6290038896529575,1.0986122886681098,3.1354942159291497,4.663439094112067,1.0986122886681098,2.0794415416798357,2.772588722239781,0.0,2.302585092994046,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.573801160456357,12.493758467974924,0.0
0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,16.588099342704055,1.6094379124341003,2.5649493574615367,5.19295685089021,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.6004023345004,1.791759469228055,1.3862943611198906,4.8283137373023015,0.6931471805599453,1.9459101490553132,2.3978952727983707,0.0,3.8918202981106265,2.833213344056216,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,8.988322188199323,14.285514812209815,0.0
1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,15.424948670398354,1.0986122886681098,2.3978952727983707,6.102558594613569,1.3862943611198906,0.6931471805599453,0.6931471805599453,2.0794415416798357,1.3862943611198906,7.595889917718538,1.791759469228055,3.4339872044851463,4.61512051684126,0.6931471805599453,3.8918202981106265,2.833213344056216,0.0,2.0794415416798357,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,7.829958912442959,12.652362948153474,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.300417291085605,1.0986122886681098,1.6094379124341003,5.123963979403259,1.0986122886681098,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,7.607878073278507,1.9459101490553132,3.6635616461296463,4.7535901911063645,1.0986122886681098,2.1972245773362196,2.70805020110221,0.0,4.248495242049359,2.70805020110221,1.791759469228055,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,8.693203518044026,13.661361044803002,0.0
1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,14.220976332738882,0.6931471805599453,2.772588722239781,5.5254529391317835,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,7.5953872788539725,1.791759469228055,2.1972245773362196,4.532599493153256,0.6931471805599453,2.3978952727983707,2.302585092994046,0.0,2.5649493574615367,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6274157347102465,12.023757088718218,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.300417291085605,1.0986122886681098,1.791759469228055,4.1588830833596715,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.606387389772652,1.6094379124341003,1.0986122886681098,4.6913478822291435,0.6931471805599453,2.6390573296152584,2.833213344056216,0.0,2.5649493574615367,2.0794415416798357,1.3862943611198906,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,8.694694692672595,13.527829818844937,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.588099342704055,0.6931471805599453,1.6094379124341003,4.330733340286331,1.3862943611198906,0.0,1.3862943611198906,2.3978952727983707,1.0986122886681098,7.607878073278507,1.791759469228055,3.713572066704308,4.897839799950911,1.0986122886681098,2.70805020110221,2.0794415416798357,0.0,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.980843659150535,14.642189568648647,0.0
0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,14.508658238524095,1.0986122886681098,1.791759469228055,6.695798917058491,0.6931471805599453,0.0,0.6931471805599453,2.5649493574615367,0.0,7.631916513071252,0.6931471805599453,3.970291913552122,4.867534450455582,0.6931471805599453,3.091042453358316,4.02535169073515,0.0,3.5553480614894135,2.4849066497880004,1.3862943611198906,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,6.878256542831836,10.50135205291363,0.0
1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,18.258161826219297,1.6094379124341003,2.772588722239781,5.267858159063328,0.6931471805599453,0.0,1.0986122886681098,1.9459101490553132,1.0986122886681098,7.604396348796338,1.9459101490553132,3.1354942159291497,4.653960350157523,1.0986122886681098,3.6375861597263857,4.04305126783455,0.0,4.060443010546419,2.833213344056216,1.9459101490553132,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,10.654287445654234,14.232810782542753,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,17.182806422433504,1.6094379124341003,1.6094379124341003,5.056245805348308,2.0794415416798357,0.0,1.0986122886681098,1.3862943611198906,1.3862943611198906,7.603897968521881,1.791759469228055,2.302585092994046,4.6443908991413725,0.6931471805599453,2.3978952727983707,3.1354942159291497,0.6931471805599453,3.044522437723423,2.4849066497880004,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,9.579476183751197,14.091764693212834,17.182806422433504
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,16.588099342704055,0.6931471805599453,1.6094379124341003,5.5053315359323625,2.1972245773362196,0.0,2.1972245773362196,1.0986122886681098,1.0986122886681098,7.60339933974067,1.791759469228055,1.9459101490553132,4.844187086458591,1.0986122886681098,3.1354942159291497,2.6390573296152584,0.0,2.4849066497880004,2.1972245773362196,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,8.985324060156174,14.023150735242188,0.0
0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,16.213405921671733,1.0986122886681098,2.302585092994046,4.770684624465665,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.0,7.596392304064196,1.6094379124341003,2.70805020110221,4.454347296253507,0.6931471805599453,2.1972245773362196,2.772588722239781,0.6931471805599453,2.0794415416798357,1.791759469228055,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,8.617696805772939,13.505356993295868,16.213405921671733
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.588099342704055,1.0986122886681098,1.791759469228055,6.171700597410915,0.0,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,7.60339933974067,1.0986122886681098,2.70805020110221,4.51085950651685,0.6931471805599453,2.4849066497880004,1.9459101490553132,0.0,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.985324060156174,14.79634018597593,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,13.005831808336863,1.0986122886681098,1.791759469228055,5.111987788356544,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,7.589335823170617,1.3862943611198906,2.70805020110221,4.442651256490317,0.6931471805599453,2.995732273553991,2.833213344056216,0.0,2.5649493574615367,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,5.421430302571297,10.233276793318408,0.0
1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,16.648723960844016,1.0986122886681098,2.3978952727983707,5.327876168789581,0.6931471805599453,0.0,1.0986122886681098,2.1972245773362196,0.0,7.60688453121963,1.6094379124341003,3.5263605246161616,4.672828834461906,0.6931471805599453,2.5649493574615367,2.833213344056216,0.0,2.3978952727983707,1.791759469228055,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,9.042454799369288,13.876136120956737,0.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.122365377402328,1.3862943611198906,1.6094379124341003,6.424869023905388,0.0,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,7.601402334583733,1.791759469228055,2.9444389791664403,5.062595033026967,1.3862943611198906,3.258096538021482,2.4849066497880004,0.0,2.0794415416798357,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,5.5254529391317835,10.724490104363962,0.0
1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,15.607270193858982,0.6931471805599453,2.302585092994046,5.7745515455444085,1.0986122886681098,0.0,0.6931471805599453,2.0794415416798357,1.3862943611198906,7.591357046698551,1.791759469228055,3.4339872044851463,4.59511985013459,0.6931471805599453,2.3978952727983707,4.007333185232471,0.0,2.302585092994046,1.9459101490553132,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,8.016747849065725,11.618294980587555,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.588099342704055,1.6094379124341003,1.791759469228055,5.556828061699537,1.0986122886681098,0.0,0.6931471805599453,2.5649493574615367,0.0,7.591861714889934,1.791759469228055,3.9512437185814275,4.812184355372417,0.6931471805599453,2.833213344056216,2.772588722239781,0.0,2.6390573296152584,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99686603834137,13.880050016601405,0.0
0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,14.220976332738882,1.0986122886681098,2.3978952727983707,3.58351893845611,1.791759469228055,0.0,1.0986122886681098,2.302585092994046,0.6931471805599453,7.6093665379542115,1.6094379124341003,3.6375861597263857,4.634728988229636,1.3862943611198906,1.0986122886681098,3.4339872044851463,0.0,4.394449154672439,2.833213344056216,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,6.613448134521603,10.819798284210286,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.52356082573315,1.6094379124341003,2.772588722239781,5.0689042022202315,1.9459101490553132,0.0,1.3862943611198906,2.5649493574615367,0.0,7.602401335665818,1.9459101490553132,3.9318256327243257,4.77912349311153,0.6931471805599453,2.302585092994046,2.8903717578961645,0.0,3.1354942159291497,2.70805020110221,0.6931471805599453,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,8.921792256952102,13.690348548342959,0.0
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,16.14615079900646,1.3862943611198906,2.302585092994046,5.929589143389895,1.6094379124341003,0.0,0.6931471805599453,2.3978952727983707,1.0986122886681098,7.603897968521881,1.791759469228055,3.7612001156935624,4.653960350157523,1.0986122886681098,2.1972245773362196,2.4849066497880004,0.0,2.5649493574615367,2.302585092994046,1.0986122886681098,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,8.542946296166338,13.74825649854236,0.0
0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,17.57671069691365,1.6094379124341003,1.6094379124341003,4.897839799950911,1.9459101490553132,0.0,1.0986122886681098,2.0794415416798357,1.3862943611198906,7.603897968521881,1.791759469228055,3.4339872044851463,4.653960350157523,0.6931471805599453,2.833213344056216,3.044522437723423,0.0,4.605170185988092,2.772588722239781,2.0794415416798357,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,9.973357960737097,14.580978865220017,0.0
1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,17.147715103853763,1.0986122886681098,2.5649493574615367,6.8690144506657065,0.6931471805599453,0.0,0.6931471805599453,2.5649493574615367,0.0,7.59337419312129,1.6094379124341003,3.912023005428146,4.762173934797756,1.0986122886681098,1.6094379124341003,2.9444389791664403,0.0,3.4965075614664802,2.4849066497880004,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,9.554915634927267,14.25734395310025,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,14.508658238524095,1.0986122886681098,2.3978952727983707,5.802118375377063,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,7.60688453121963,1.791759469228055,1.3862943611198906,4.454347296253507,0.6931471805599453,2.5649493574615367,1.9459101490553132,0.0,2.0794415416798357,1.0986122886681098,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,6.903275343575051,12.716901269291665,0.0
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,17.72753358339242,1.9459101490553132,2.772588722239781,5.521460917862246,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.9459101490553132,1.0986122886681098,7.59890045687141,1.791759469228055,3.1780538303479458,4.700480365792417,1.0986122886681098,1.791759469228055,3.091042453358316,0.0,2.302585092994046,2.0794415416798357,1.0986122886681098,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.0,0.0,10.129174133272473,14.68301154566891,0.0
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,15.894952224644102,0.6931471805599453,1.6094379124341003,5.493061443340548,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.5649493574615367,0.0,7.590852123688581,1.0986122886681098,3.9512437185814275,4.663439094112067,0.6931471805599453,2.8903717578961645,2.995732273553991,0.0,3.5263605246161616,2.302585092994046,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,8.304852498449394,12.95051549547485,0.0
0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,15.830413711839864,1.6094379124341003,1.791759469228055,5.986452005284438,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.59890045687141,0.6931471805599453,1.791759469228055,4.5217885770490405,1.0986122886681098,2.995732273553991,2.302585092994046,0.0,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.232280213810848,13.6331902011696,0.0
0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,16.811242881518265,1.0986122886681098,1.6094379124341003,4.955827057601261,1.3862943611198906,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,7.609862200913554,1.791759469228055,2.6390573296152584,4.844187086458591,0.6931471805599453,3.044522437723423,3.7376696182833684,0.0,3.091042453358316,1.9459101490553132,1.9459101490553132,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,9.201977138479034,13.097672814811856,0.0
0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,16.588099342704055,1.6094379124341003,1.6094379124341003,6.236369590203704,1.3862943611198906,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,7.597897950521784,1.791759469228055,1.791759469228055,4.700480365792417,0.6931471805599453,2.302585092994046,2.6390573296152584,0.6931471805599453,3.044522437723423,2.5649493574615367,1.791759469228055,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,8.990827514733997,14.023150735242188,16.588099342704055
1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,17.216707972959764,1.0986122886681098,2.772588722239781,5.605802066295998,1.3862943611198906,0.0,0.6931471805599453,2.3978952727983707,1.0986122886681098,7.602900462204755,1.791759469228055,3.7376696182833684,4.718498871295094,1.3862943611198906,2.8903717578961645,3.6109179126442243,0.0,5.087596335232384,3.295836866004329,2.4849066497880004,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,1.0986122886681098,9.614373368398484,13.6331902011696,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.588099342704055,0.6931471805599453,1.6094379124341003,5.135798437050262,1.0986122886681098,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,7.601901959875166,1.791759469228055,2.4849066497880004,4.672828834461906,1.0986122886681098,2.772588722239781,2.9444389791664403,0.0,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98682200030066,13.697728647307258,0.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17.370858648025116,1.6094379124341003,1.0986122886681098,4.624972813284271,1.3862943611198906,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,7.59890045687141,1.3862943611198906,3.6635616461296463,4.912654885736052,1.0986122886681098,3.2188758248682006,3.4011973816621555,0.0,2.302585092994046,1.6094379124341003,1.0986122886681098,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,9.772516288505285,14.0035636180383,0.0
0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,16.588099342704055,1.0986122886681098,1.6094379124341003,5.3612921657094255,0.6931471805599453,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,7.605392364814935,1.6094379124341003,3.044522437723423,4.574710978503383,0.6931471805599453,1.9459101490553132,2.5649493574615367,0.0,1.791759469228055,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98333029151797,14.103193380415775,0.0
0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,16.52356082573315,1.3862943611198906,2.5649493574615367,5.327876168789581,1.791759469228055,0.0,1.0986122886681098,1.791759469228055,0.6931471805599453,7.601901959875166,1.3862943611198906,3.044522437723423,4.997212273764115,1.0986122886681098,2.833213344056216,4.276666119016055,0.0,2.8903717578961645,2.302585092994046,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,8.922291815585762,12.2608856153473,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.588099342704055,0.6931471805599453,1.6094379124341003,6.0473721790462776,0.6931471805599453,0.0,0.6931471805599453,2.5649493574615367,0.0,7.607381425639791,2.0794415416798357,3.912023005428146,4.290459441148391,0.6931471805599453,3.5263605246161616,2.302585092994046,0.0,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.981340491078557,14.390875265367677,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.731801689838349,1.6094379124341003,2.772588722239781,5.799092654460526,1.9459101490553132,0.0,0.6931471805599453,2.4849066497880004,1.3862943611198906,7.60688453121963,0.6931471805599453,3.8501476017100584,4.59511985013459,0.6931471805599453,2.772588722239781,2.302585092994046,0.0,2.3978952727983707,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,7.126217976709491,12.534580312495729,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.588099342704055,1.0986122886681098,2.70805020110221,5.030437921392435,0.6931471805599453,0.0,0.6931471805599453,1.9459101490553132,1.0986122886681098,7.60688453121963,2.0794415416798357,3.258096538021482,5.0689042022202315,1.0986122886681098,1.9459101490553132,1.9459101490553132,0.0,2.3978952727983707,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.981837570033392,14.79634018597593,0.0
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,16.166885910365842,1.6094379124341003,2.833213344056216,6.39024066706535,0.6931471805599453,0.0,0.6931471805599453,2.1972245773362196,0.0,7.607381425639791,1.791759469228055,3.58351893845611,4.51085950651685,1.0986122886681098,3.1354942159291497,2.1972245773362196,0.0,2.772588722239781,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,8.560192884599156,14.087445035352388,0.0
